brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg
Toyota,SPRINTER TRUENO GT-APEX (AE86) '83,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0936.jpg,15360,FR,128,940,149,102 to ? W/Kg
Toyota,STARLET Glanza V '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0939.jpg,14300,FF,133,920,157,108 to ? W/Kg
Toyota,SUPERAUTOBACS APEX MR-S '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0989.jpg,200000,MR,296,1125,441,196 to ? W/Kg
Toyota,SUPRA 2.5GT Twin Turbo R '90,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0974.jpg,32740,FR,276,1520,363,136 to ? W/Kg
Toyota,SUPRA 3.0GT Turbo A '88,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0972.jpg,40510,FR,266,1530,358,130 to ? W/Kg
Toyota,SUPRA RZ '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0983.jpg,43900,FR,276,1510,451,136 to 579 W/Kg
Toyota,SUPRA SZ-R '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0967.jpg,34000,FR,222,1450,284,114 to ? W/Kg
Toyota,Supra GT500 Base Model '05,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0993.jpg,900000,FR,473,1090,510,324 to ? W/Kg
Toyota,TS030 Hybrid '12,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1349.jpg,,MR,529,900,,? to 461 W/Kg
Toyota,Tacoma X-Runner '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0968.jpg,24520,FR,245,1687,382,108 to ? W/Kg
Toyota,VOLTZ S '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0932.jpg,17880,FF,130,1250,170,78 to ? W/Kg
Toyota,Vitz F '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0921.jpg,13000,FF,94,990,121,71 to ? W/Kg
Toyota,Vitz F '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0917.jpg,9800,FF,69,820,95,62 to ? W/Kg
Toyota,Vitz RS 1.5 '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0930.jpg,14530,FF,108,940,143,86 to ? W/Kg
Toyota,Vitz RS 1.5 '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0925.jpg,16380,FF,108,1070,141,76 to ? W/Kg
Toyota,Vitz RS Turbo '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0943.jpg,18880,FF,148,980,196,112 to ? W/Kg
Toyota,Vitz U Euro Sport Edition '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0923.jpg,12880,FF,87,850,123,76 to ? W/Kg
Toyota,WEDSSPORT CELICA '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0990.jpg,200000,FR,296,1050,441,210 to ? W/Kg
Toyota,WOODONE TOM'S SUPRA '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0998.jpg,750000,FR,493,1100,588,335 to ? W/Kg
Toyota,WiLL VS '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0954.jpg,20500,FF,187,1190,180,118 to ? W/Kg
Toyota,Yaris F (J) '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0918.jpg,9800,FF,69,820,95,62 to ? W/Kg
Toyota,Yaris RS 1.5 (J) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0931.jpg,14530,FF,108,940,143,86 to ? W/Kg
Toyota,Yaris RS Turbo (J) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0944.jpg,18880,FF,148,980,196,112 to ? W/Kg
Toyota,Yaris U Euro Sport Edition (J) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0924.jpg,12880,FF,87,850,123,76 to ? W/Kg
Toyota,YellowHat YMS Supra '05,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0992.jpg,900000,FR,473,1090,510,324 to ? W/Kg
Toyota,au CERUMO Supra '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0994.jpg,750000,FR,463,1100,637,315 to ? W/Kg
Toyota,bB 1.5Z X Version '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0920.jpg,15780,FF,107,1050,141,76 to ? W/Kg
Toyota,ist 1.5S '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0926.jpg,16000,FF,107,1020,141,78 to ? W/Kg
Triumph,Spitfire 1500 '74,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0295.jpg,17200,FR,71,809,112,66 to ? W/Kg
Vauxhall,Astra Super Touring Car '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0310.jpg,1000000,FR,454,1000,500,338 to ? W/Kg
Vauxhall,Calibra Super Touring Car '94,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0309.jpg,1250000,4WD,450,1060,300,316 to ? W/Kg
Vauxhall,Corsa Comfort 1.4 '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0304.jpg,17960,FF,89,998,125,66 to ? W/Kg
Vauxhall,Tigra 1.6i '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0305.jpg,29140,FF,105,1032,148,76 to ? W/Kg
Vauxhall,VX220 '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0307.jpg,44690,MR,145,850,203,127 to ? W/Kg
Vauxhall,VX220 Turbo '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0308.jpg,49550,MR,197,1005,250,146 to ? W/Kg
Vauxhall,Vectra 3.2 V6 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0306.jpg,36530,FF,208,1510,300,103 to ? W/Kg
Volkswagen,1200 '66,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1186.jpg,60000,RR,34,1160,82,22 to 195 W/Kg
Volkswagen,Beetle 1100 Standard (Type-11) '49,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1184.jpg,40000,RR,25,720,67,25 to ? W/Kg
Volkswagen,Bora V6 4MOTION '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1196.jpg,38910,4WD,201,1540,270,97 to ? W/Kg
Volkswagen,GTI Roadster Vision Gran Turismo,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1347.jpg,1000000,4WD,,,,? to 360 W/Kg
Volkswagen,GTI Supersport Vision Gran Turismo,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1364.jpg,1000000,4WD,503,1200,665,? to ? W/Kg
Volkswagen,Golf I GTI '76,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1192.jpg,15000,FF,108,820,137,99 to ? W/Kg
Volkswagen,Golf IV GTI '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1193.jpg,31500,FF,148,1280,210,86 to ? W/Kg
Volkswagen,Golf IV GTI Touring Car '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1201.jpg,156500,FF,210,980,,160 to 289 W/Kg
Volkswagen,Golf IV R32 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1200.jpg,43240,4WD,238,1460,319,121 to ? W/Kg
Volkswagen,Golf V GTI '05,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1198.jpg,32750,FF,197,1336,280,110 to ? W/Kg
Volkswagen,Golf VI R '10,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1202.jpg,50500,4WD,252,1530,330,123 to ? W/Kg
Volkswagen,Karmann Ghia Coupe (Type-1) '68,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1187.jpg,21200,RR,43,840,100,38 to ? W/Kg
Volkswagen,Kübelwagen Typ 82 '44,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1185.jpg,245000,RR,23,725,,23 to ? W/Kg
Volkswagen,Lupo Cup Car '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1195.jpg,30000,FF,123,840,140,110 to ? W/Kg
Volkswagen,Lupo GTI '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1191.jpg,24160,FF,123,975,152,94 to ? W/Kg
Volkswagen,Lupo GTI Cup Car (J) '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1194.jpg,30000,FF,123,1010,152,91 to ? W/Kg
Volkswagen,Lupo1.4 '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1189.jpg,15490,FF,99,933,126,79 to ? W/Kg
Volkswagen,New Beetle 2.0 '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1188.jpg,25980,FF,115,1228,170,70 to ? W/Kg
Volkswagen,New Beetle Cup Car '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1199.jpg,25000,FF,201,1170,270,128 to ? W/Kg
Volkswagen,New Beetle RS¡ '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1197.jpg,94050,4WD,225,1515,319,111 to ? W/Kg
Volkswagen,Polo GTI '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1190.jpg,26720,FF,123,1090,152,84 to ? W/Kg
Volkswagen,Sambabus Typ 2 (T1) '62,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1183.jpg,72250,RR,34,1095,82,23 to 160 W/Kg
Volkswagen,Schwimmwagen Typ 166 '42,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1182.jpg,625000,4WD,25,910,,20 to ? W/Kg
Volkswagen,Scirocco GT24 (Volkswagen Motorsport) '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1204.jpg,420000,FF,320,1120,340,213 to ? W/Kg
Volkswagen,Scirocco GT24 15th Anniversary Edition,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1181.jpg,450000,FF,394,1120,,263 to 376 W/Kg
Volkswagen,Scirocco GT24 Base Model '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1205.jpg,420000,FF,320,1120,340,213 to ? W/Kg
Volkswagen,Scirocco R '10,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1203.jpg,51500,FF,252,1410,330,133 to 298 W/Kg
Volkswagen,W12 Nardo '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1206.jpg,1250000,MR,574,1300,620,329 to ? W/Kg
Volvo,240 GLT Estate '88,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0311.jpg,15920,FR,127,1890,190,50 to ? W/Kg
Volvo,C30 R-Design '09,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0312.jpg,42000,FF,227,1430,319,118 to ? W/Kg
Volvo,S60 T-5 Sport '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0313.jpg,35580,FF,246,1550,330,119 to ? W/Kg
